actual,horizon_step,origin,p10,p50,p90,residual,station_guid,target_time,residual_median,residual_scale,outside_interval,residual_score,large_residual,anomaly,review_reason
4.448249816894531,11,2025-10-01T00:00:00+00:00,4.461161136627197,4.503100872039795,4.536243438720703,-0.05485105514526367,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-01T10:00:00+00:00,-0.0527491569519043,0.004906293869018554,True,0.42840854002490375,False,True,outside_p10_p90
4.440499782562256,12,2025-10-01T00:00:00+00:00,4.464163303375244,4.5003342628479,4.536047458648682,-0.05983448028564453,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-01T11:00:00+00:00,-0.05542778968811035,0.0020081163883209226,True,2.194439835839801,False,True,outside_p10_p90
4.435999870300293,13,2025-10-01T00:00:00+00:00,4.465275287628174,4.501054763793945,4.53701114654541,-0.06505489349365234,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-01T12:00:00+00:00,-0.05704927444458008,0.0033785559654235836,True,2.3695386819109765,False,True,outside_p10_p90
4.427249908447266,14,2025-10-01T00:00:00+00:00,4.464015007019043,4.5060553550720215,4.539292335510254,-0.07880544662475586,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-01T13:00:00+00:00,-0.0661306381225586,0.0026489745140075684,True,4.784798205937384,True,True,outside_p10_p90|large_residual
4.421000003814697,15,2025-10-01T00:00:00+00:00,4.462307929992676,4.513531684875488,4.542253017425537,-0.09253168106079102,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-01T14:00:00+00:00,-0.06494140625,0.006094691562652588,True,4.5269353710793725,True,True,outside_p10_p90|large_residual
4.4292497634887695,16,2025-10-01T00:00:00+00:00,4.462831020355225,4.520352363586426,4.544145584106445,-0.09110260009765625,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-01T15:00:00+00:00,-0.07630133628845215,0.001522435712814331,True,9.722094459964362,True,True,outside_p10_p90|large_residual
4.446249961853027,17,2025-10-01T00:00:00+00:00,4.465127468109131,4.524972438812256,4.545282363891602,-0.07872247695922852,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-01T16:00:00+00:00,-0.0746006965637207,0.010878681564331054,True,0.37888602319441705,False,True,outside_p10_p90
4.451749801635742,18,2025-10-01T00:00:00+00:00,4.467472076416016,4.5276665687561035,4.546727657318115,-0.07591676712036133,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-01T17:00:00+00:00,-0.07628107070922852,0.0021286528587341307,True,0.17114278985058742,False,True,outside_p10_p90
4.457250118255615,19,2025-10-01T00:00:00+00:00,4.468973159790039,4.529220104217529,4.549100399017334,-0.07196998596191406,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-01T18:00:00+00:00,-0.07667374610900879,0.0001233643054962158,True,38.12902061236031,True,True,outside_p10_p90|large_residual
4.461999893188477,20,2025-10-01T00:00:00+00:00,4.469414234161377,4.530200481414795,4.552670955657959,-0.06820058822631836,8496ce69-482c-406a-a2f0-ac418ef8f099,2025-10-01T19:00:00+00:00,-0.07264399528503418,0.0021162810802459716,True,2.099629912203993,False,True,outside_p10_p90
