actual,horizon_step,origin,p10,p50,p90,residual,station_guid,target_time,residual_median,residual_scale,outside_interval,residual_score,large_residual,anomaly,review_reason
0.9962499737739563,1,2025-10-01T00:00:00+00:00,0.8494182825088501,0.9487975239753723,1.1879686117172241,0.047452449798583984,0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01T00:00:00+00:00,-0.020414084196090698,0.008886162453889847,False,7.6373276256013805,True,True,large_residual
0.996999979019165,2,2025-10-01T00:00:00+00:00,0.8468525409698486,0.9535459280014038,1.236786961555481,0.04345405101776123,0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01T01:00:00+00:00,-0.004670590162277222,0.024941461247205733,False,1.9295036767514975,False,False,
1.0202499628067017,3,2025-10-01T00:00:00+00:00,0.8615106344223022,0.9768338799476624,1.245023250579834,0.04341608285903931,0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01T02:00:00+00:00,-0.003300607204437256,0.036311523342132564,False,1.286552745895703,False,False,
1.0299999713897705,4,2025-10-01T00:00:00+00:00,0.8809261918067932,1.0026367902755737,1.2322007417678833,0.027363181114196777,0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01T03:00:00+00:00,-0.014699488878250122,0.03304409245848656,False,1.2729255628760396,False,False,
1.031999945640564,5,2025-10-01T00:00:00+00:00,0.8955845236778259,1.0222883224487305,1.2166047096252441,0.009711623191833496,0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01T04:00:00+00:00,-0.027646005153656006,0.0222930611371994,False,1.6757513970637508,False,False,
1.031999945640564,6,2025-10-01T00:00:00+00:00,0.9051765203475952,1.0354911088943481,1.2036464214324951,-0.0034911632537841797,0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01T05:00:00+00:00,-0.04559025168418884,0.006882729667425155,False,6.1166267548837245,True,True,large_residual
1.063249945640564,7,2025-10-01T00:00:00+00:00,0.9124130010604858,1.0429625511169434,1.1930720806121826,0.020287394523620605,0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01T06:00:00+00:00,0.002310037612915039,0.031230257177352904,False,0.5756390928391752,False,False,
1.027750015258789,8,2025-10-01T00:00:00+00:00,0.9194934368133545,1.0447163581848145,1.1844520568847656,-0.01696634292602539,0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01T07:00:00+00:00,-0.015109032392501831,0.02147418195605278,False,0.08649039750732168,False,False,
1.0134999752044678,9,2025-10-01T00:00:00+00:00,0.9273000955581665,1.0407273769378662,1.1781213283538818,-0.027227401733398438,0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01T08:00:00+00:00,-0.03723761439323425,0.010557059508562087,False,0.9482008367687269,False,False,
1.0099999904632568,10,2025-10-01T00:00:00+00:00,0.9355160593986511,1.032180666923523,1.174790382385254,-0.022180676460266113,0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01T09:00:00+00:00,-0.03246709704399109,0.0030853890001773833,False,3.333913676082204,False,False,
1.0157500505447388,11,2025-10-01T00:00:00+00:00,0.9432342648506165,1.0226787328720093,1.174612045288086,-0.006928682327270508,0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01T10:00:00+00:00,-0.026489287614822388,0.002656883615255356,False,7.362236409317421,True,True,large_residual
1.0099999904632568,12,2025-10-01T00:00:00+00:00,0.9498506784439087,1.0187662839889526,1.1769580841064453,-0.0087662935256958,0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01T11:00:00+00:00,-0.0217171311378479,0.0032333643078804016,False,4.005375323958433,True,True,large_residual
1.0069999694824219,13,2025-10-01T00:00:00+00:00,0.9545009136199951,1.026297926902771,1.1824698448181152,-0.01929795742034912,0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01T12:00:00+00:00,-0.02107289433479309,0.006668786269426345,False,0.26615591544466327,False,False,
1.0099999904632568,14,2025-10-01T00:00:00+00:00,0.9555543065071106,1.0450966358184814,1.1925885677337646,-0.03509664535522461,0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01T13:00:00+00:00,-0.050489187240600586,0.020866595077514646,False,0.7376642824666023,False,False,
0.9934999942779541,15,2025-10-01T00:00:00+00:00,0.9561726450920105,1.0675489902496338,1.2065576314926147,-0.07404899597167969,0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01T14:00:00+00:00,-0.06198471784591675,0.026322284281253813,False,0.45832945183845114,False,False,
0.9952499866485596,16,2025-10-01T00:00:00+00:00,0.960273802280426,1.0855226516723633,1.219705581665039,-0.09027266502380371,0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01T15:00:00+00:00,-0.06034466624259949,0.004038281053304672,False,7.411073767813426,True,True,large_residual
0.9902499914169312,17,2025-10-01T00:00:00+00:00,0.9670847654342651,1.0970613956451416,1.2309256792068481,-0.10681140422821045,0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01T16:00:00+00:00,-0.0663665235042572,0.0006961334645748138,False,58.09931971688256,True,True,large_residual
0.9934999942779541,18,2025-10-01T00:00:00+00:00,0.9746981859207153,1.104341745376587,1.2412090301513672,-0.11084175109863281,0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01T17:00:00+00:00,-0.0700729489326477,0.0006461603164672851,False,63.09394298442532,True,True,large_residual
0.9937499761581421,19,2025-10-01T00:00:00+00:00,0.9819260835647583,1.1099811792373657,1.2522423267364502,-0.11623120307922363,0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01T18:00:00+00:00,-0.07423973083496094,6.053334474563598e-05,False,693.69159131571,True,True,large_residual
0.9944999814033508,20,2025-10-01T00:00:00+00:00,0.9888598918914795,1.115646243095398,1.264981746673584,-0.12114626169204712,0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01T19:00:00+00:00,-0.13061895966529846,0.08039380493760108,False,0.11782870558998577,False,False,
0.9907500147819519,21,2025-10-01T00:00:00+00:00,0.9965863823890686,1.1219326257705688,1.2793539762496948,-0.13118261098861694,0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01T20:00:00+00:00,-0.15298676490783691,0.018349910223484037,True,1.1882430842258414,False,True,outside_p10_p90
1.0182499885559082,22,2025-10-01T00:00:00+00:00,1.0066630840301514,1.1284561157226562,1.2945119142532349,-0.11020612716674805,0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01T21:00:00+00:00,-0.1671956479549408,0.006704752796888351,False,8.499869050301356,True,True,large_residual
1.0460000038146973,23,2025-10-01T00:00:00+00:00,1.0204408168792725,1.1339819431304932,1.3089051246643066,-0.0879819393157959,0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01T22:00:00+00:00,-0.13693809509277344,0.008237218487262726,False,5.943287270172427,True,True,large_residual
1.0479999780654907,24,2025-10-01T00:00:00+00:00,1.0382781028747559,1.1368138790130615,1.3202862739562988,-0.0888139009475708,0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01T23:00:00+00:00,-0.13333925604820251,0.0078399518430233,False,5.67928936199454,True,True,large_residual
1.0260000228881836,1,2025-10-02T00:00:00+00:00,0.8162293434143066,0.8947172164916992,1.2208175659179688,0.13128280639648438,0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-02T00:00:00+00:00,-0.020414084196090698,0.008886162453889847,False,17.071136317811852,True,True,large_residual
1.0104999542236328,2,2025-10-02T00:00:00+00:00,0.8047034740447998,0.9000484347343445,1.2812272310256958,0.11045151948928833,0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-02T01:00:00+00:00,-0.004670590162277222,0.024941461247205733,False,4.6156922607917785,True,True,large_residual
0.9894999861717224,3,2025-10-02T00:00:00+00:00,0.8378807306289673,0.9453844428062439,1.2831504344940186,0.044115543365478516,0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-02T02:00:00+00:00,-0.003300607204437256,0.036311523342132564,False,1.3058155154536966,False,False,
0.9860000014305115,4,2025-10-02T00:00:00+00:00,0.874193549156189,0.9860254526138306,1.2592902183532715,-2.5451183319091797e-05,0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-02T03:00:00+00:00,-0.014699488878250122,0.03304409245848656,False,0.444074465454486,False,False,
0.9860000014305115,5,2025-10-02T00:00:00+00:00,0.8970238566398621,1.0112000703811646,1.2341742515563965,-0.025200068950653076,0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-02T04:00:00+00:00,-0.027646005153656006,0.0222930611371994,False,0.1097173774364037,False,False,
0.9860000014305115,6,2025-10-02T00:00:00+00:00,0.9098367094993591,1.0257068872451782,1.2142778635025024,-0.03970688581466675,0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-02T05:00:00+00:00,-0.04559025168418884,0.006882729667425155,False,0.8548012422116639,False,False,
1.0720000267028809,7,2025-10-02T00:00:00+00:00,0.9180050492286682,1.0331168174743652,1.198840618133545,0.038883209228515625,0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-02T06:00:00+00:00,0.002310037612915039,0.031230257177352904,False,1.171081346141529,False,False,
1.0107500553131104,8,2025-10-02T00:00:00+00:00,0.9249428510665894,1.0345685482025146,1.186753273010254,-0.023818492889404297,0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-02T07:00:00+00:00,-0.015109032392501831,0.02147418195605278,False,0.4055782201495033,False,False,
